ProductionFileName,class,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,App,TestFileName,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
/home/luana-martins/.jnose_projects/libgdx/extensions/gdx-bullet/jni/swig-src/collision/com/badlogic/gdx/physics/bullet/collision/Collision.java,com.badlogic.gdx.physics.bullet.collision.Collision,30,115,1,127,5460,0.0,0.0,105,105,105,0,0,0,105,0,0,0,8,8,8,0,0,0,8,0,205,367,59,0,10,0,10,4,10,18,0,18,1,4,0,0,248,1,0,libgdx,CollisionTest,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/utils/AtomicQueue.java,com.badlogic.gdx.utils.AtomicQueue,3,6,1,6,0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,28,5,0,2,0,1,0,1,9,2,9,1,0,0,0,36,1,0,libgdx,AtomicQueueTest,10,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/utils/Bits.java,com.badlogic.gdx.utils.Bits,2,90,1,7,0,0.0,0.0,24,0,23,1,0,0,23,0,0,0,1,0,0,0,0,1,0,0,7,221,33,21,23,0,34,0,91,76,42,60,5,0,0,0,151,1,0,libgdx,BitsTest,12,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,3
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/utils/FlushablePool.java,com.badlogic.gdx.utils.FlushablePool,3,7,2,7,9,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,29,1,0,0,0,0,0,0,2,0,2,0,0,0,0,30,1025,0,libgdx,FlushablePoolTest,19,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,4
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/utils/LongQueue.java,com.badlogic.gdx.utils.LongQueue,4,69,1,8,0,0.0,0.0,21,0,20,0,1,0,21,0,0,0,4,0,1,0,3,0,0,0,6,239,26,7,30,0,7,13,56,89,34,60,3,0,0,0,171,1,0,libgdx,LongQueueTest,41,10,0,0,0,0,0,55,25,0,0,0,3,3,0,0,5,3,0,0,9
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/utils/Queue.java,com.badlogic.gdx.utils.Queue,9,97,1,14,0,0.0,0.0,24,0,23,0,1,0,24,0,0,0,5,0,1,1,3,0,0,0,8,369,36,14,40,0,7,13,60,122,36,82,4,0,2,0,200,1,0,libgdx,QueueTest,44,12,0,0,0,0,0,64,33,0,0,0,3,4,0,0,10,3,0,0,12
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java,com.badlogic.gdx.utils.PooledLinkedList,5,22,1,5,0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,0,0,6,0,0,1,0,0,123,12,1,11,0,1,0,4,46,0,16,1,1,1,0,65,1,0,libgdx,PooledLinkedListTest,17,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/math/Vector2.java,com.badlogic.gdx.math.Vector2,8,114,1,38,1275,0.0,0.0,79,5,79,0,0,0,79,0,0,0,6,4,5,1,0,0,4,0,37,353,90,0,15,1,5,4,47,83,118,42,2,0,0,0,189,1,0,libgdx,Vector2Test,6,6,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/math/Vector3.java,com.badlogic.gdx.math.Vector3,12,126,1,44,1008,0.0,0.0,85,5,85,0,0,0,85,0,0,0,9,6,7,2,0,0,6,0,44,374,98,0,22,1,10,5,68,85,360,67,2,0,0,0,270,1,0,libgdx,Vector3Test,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
/home/luana-martins/.jnose_projects/libgdx/gdx/src/com/badlogic/gdx/math/Rectangle.java,com.badlogic.gdx.math.Rectangle,7,77,1,16,0,0.0,0.0,40,0,40,0,0,0,40,0,0,0,5,3,4,1,0,0,3,0,28,235,44,1,13,1,16,6,33,83,85,37,2,0,0,0,175,1,0,libgdx,RectangleTest,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
