ProductionFileName,class,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,App,TestFileName,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/BloomFilters.java,com.crossoverjie.algorithm.BloomFilters,2,13,1,10,15,0.0,0.0,7,1,4,3,0,0,4,0,0,0,2,0,0,2,0,0,0,0,3,92,7,3,3,0,6,16,25,43,21,27,1,0,0,0,36,1,0,JCSprout,BloomFiltersTest,12,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,1
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/LinkLoop.java,com.crossoverjie.algorithm.LinkLoop,1,5,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,4,1,4,0,0,0,0,6,0,4,2,0,1,0,17,1,0,JCSprout,LinkLoopTest,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/TwoStackQueue.java,com.crossoverjie.algorithm.TwoStackQueue,1,5,1,4,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,18,2,1,0,0,0,0,0,2,1,2,2,0,0,0,14,1,0,JCSprout,TwoStackQueueTest,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/LinkedListMergeSort.java,com.crossoverjie.algorithm.LinkedListMergeSort,2,14,1,3,3,0.0,0.0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,3,4,9,0,1,0,17,31,6,14,3,0,1,0,25,1,0,JCSprout,LinkedListMergeSortTest,23,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/HappyNum.java,com.crossoverjie.algorithm.HappyNum,0,5,1,3,1,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,2,2,1,0,2,0,11,9,7,6,2,0,0,0,17,1,0,JCSprout,HappyNumTest,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/BinaryNodeTravel.java,com.crossoverjie.algorithm.BinaryNodeTravel,1,15,1,7,23,0.0,0.0,11,0,11,0,0,0,11,0,0,0,4,0,1,3,0,0,0,0,0,71,6,1,3,0,0,10,0,18,2,13,2,0,0,0,31,1,0,JCSprout,BinaryNodeTravelTest,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/BinaryNode.java,com.crossoverjie.algorithm.BinaryNode,1,14,1,8,15,0.0,0.0,11,0,11,0,0,0,11,0,0,0,3,0,0,3,0,0,0,0,0,62,5,1,2,0,0,11,0,14,3,11,2,0,0,0,28,1,0,JCSprout,BinaryNodeTest,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/MergeTwoSortedLists.java,com.crossoverjie.algorithm.MergeTwoSortedLists,1,6,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,4,0,0,0,1,9,0,2,2,0,1,0,15,1,0,JCSprout,MergeTwoSortedListsTest,2,3,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,3
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/ReverseNode.java,com.crossoverjie.algorithm.ReverseNode,2,10,1,7,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,2,4,6,0,0,6,0,11,3,5,1,0,1,0,15,1,0,JCSprout,ReverseNodeTest,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/luana-martins/.jnose_projects/JCSprout/src/main/java/com/crossoverjie/algorithm/TwoSum.java,com.crossoverjie.algorithm.TwoSum,1,8,1,3,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,2,3,2,0,1,0,6,10,3,8,3,0,0,0,20,1,0,JCSprout,TwoSumTest,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
