ProductionFileName,class,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,App,TestFileName,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/config/ServerProperties.java,com.taobao.arthas.core.config.ServerProperties,4,12,1,0,54,0.0,0.0,12,0,12,0,0,0,12,0,0,0,6,0,0,6,0,0,0,0,0,44,6,0,0,0,0,2,0,8,0,6,0,0,0,0,34,1,0,arthas,ServerPropertiesTest,9,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/advisor/Enhancer.java,com.taobao.arthas.core.advisor.Enhancer,37,67,1,85,50,0.0,0.0,13,6,4,9,0,0,5,0,0,2,11,3,0,11,0,0,9,0,20,265,15,10,10,7,2,24,10,44,4,40,7,0,0,0,124,1,13,arthas,EnhancerTest,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/env/ArthasEnvironment.java,com.taobao.arthas.core.env.ArthasEnvironment,11,16,1,15,13,0.0,0.0,14,0,14,0,0,0,14,0,0,0,4,2,2,2,0,0,4,0,2,79,13,0,0,2,0,6,0,4,0,4,1,2,0,0,64,1,0,arthas,ArthasEnvironmentTest,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/command/basic1000/GrepCommand.java,com.taobao.arthas.core.command.basic1000.GrepCommand,8,22,2,1,207,0.0,0.0,22,0,22,0,0,0,22,0,0,0,10,0,0,10,0,0,0,0,0,78,10,0,0,0,0,39,2,13,1,10,0,0,0,0,87,1,0,arthas,GrepCommandTest,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/WildcardMatcher.java,com.taobao.arthas.core.util.matcher.WildcardMatcher,2,21,1,3,0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,4,3,0,4,0,0,4,0,0,77,8,3,10,0,3,0,7,15,2,12,5,0,0,0,41,1,0,arthas,WildcardMatcherTest,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/TrueMatcher.java,com.taobao.arthas.core.util.matcher.TrueMatcher,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,arthas,TrueMatcherTest,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/RegexMatcher.java,com.taobao.arthas.core.util.matcher.RegexMatcher,1,4,1,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,2,0,0,0,0,1,0,1,0,0,0,0,9,1,0,arthas,RegexMatcherTest,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/EqualsMatcher.java,com.taobao.arthas.core.util.matcher.EqualsMatcher,3,2,1,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,arthas,EqualsMatcherTest,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/FalseMatcher.java,com.taobao.arthas.core.util.matcher.FalseMatcher,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,arthas,FalseMatcherTest,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/HttpUtils.java,com.taobao.arthas.core.util.HttpUtils,6,7,1,11,6,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,4,1,0,1,0,2,0,2,0,2,2,0,0,0,40,1,0,arthas,HttpUtilsTest,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
