file,TestFileName,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,App,ProductionFileName,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
/home/luana-martins/.jnose_projects/retrofit/retrofit/src/test/java/retrofit2/HttpExceptionTest.java,HttpExceptionTest,3,3,1,9,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,1,0,3,1,2,0,2,1,0,0,0,14,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit-adapters/rxjava/src/main/java/retrofit2/adapter/rxjava/HttpException.java,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
/home/luana-martins/.jnose_projects/retrofit/retrofit/src/test/java/retrofit2/CallAdapterTest.java,CallAdapterTest,4,7,1,10,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,71,0,0,0,3,2,4,8,9,0,9,1,8,1,0,46,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/CallAdapter.java,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,4
/home/luana-martins/.jnose_projects/retrofit/retrofit/src/test/java/retrofit2/PlatformTest.java,PlatformTest,3,1,1,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/Platform.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/retrofit/retrofit/src/test/java/retrofit2/PlatformTest.java,PlatformTest,3,1,1,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/Platform.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/retrofit/retrofit/android-test/src/androidTest/java/retrofit2/PlatformTest.java,PlatformTest,2,1,1,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/Platform.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/retrofit/retrofit/android-test/src/androidTest/java/retrofit2/PlatformTest.java,PlatformTest,2,1,1,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/Platform.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/retrofit/retrofit/src/test/java/retrofit2/DefaultCallAdapterFactoryTest.java,DefaultCallAdapterFactoryTest,10,6,1,18,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,1,0,3,0,0,3,0,1,103,0,0,0,1,0,4,1,20,0,20,1,10,1,0,52,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/DefaultCallAdapterFactory.java,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
/home/luana-martins/.jnose_projects/retrofit/retrofit/src/test/java/retrofit2/ResponseTest.java,ResponseTest,7,24,1,43,97,0.0,0.0,15,0,15,0,0,0,15,0,0,0,2,0,0,2,0,0,2,0,15,159,0,0,0,9,0,29,13,20,0,20,1,0,0,0,41,17,6,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/Response.java,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9
/home/luana-martins/.jnose_projects/retrofit/retrofit/src/test/java/retrofit2/RequestFactoryTest.java,RequestFactoryTest,22,245,9,61,14183,0.0,0.0,170,4,166,1,0,3,169,0,0,0,1,1,0,1,0,0,1,0,239,2304,2,0,0,74,0,650,32,200,41,201,1,0,170,1,297,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/RequestFactory.java,455,0,0,0,0,0,0,0,0,0,0,1,79,7,0,0,9,70,0,0,0
/home/luana-martins/.jnose_projects/retrofit/retrofit/src/test/java/retrofit2/CompletableFutureCallAdapterFactoryTest.java,CompletableFutureCallAdapterFactoryTest,11,7,1,12,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,4,1,1,3,0,0,3,0,0,69,0,0,0,2,0,3,1,14,0,14,1,10,0,0,55,17,0,retrofit,/home/luana-martins/.jnose_projects/retrofit/retrofit/src/main/java/retrofit2/CompletableFutureCallAdapterFactory.java,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
