file,TestFileName,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,App,ProductionFileName,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
/home/luana-martins/.jnose_projects/hutool/hutool-bloomFilter/src/test/java/cn/hutool/bloomfilter/BitMapBloomFilterTest.java,BitMapBloomFilterTest,5,7,1,10,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,8,11,7,2,7,1,0,0,0,12,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-bloomFilter/src/main/java/cn/hutool/bloomfilter/BitMapBloomFilter.java,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/EntityTest.java,EntityTest,4,3,1,14,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,14,6,6,0,6,0,0,0,0,12,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/Entity.java,7.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/sql/ConditionTest.java,ConditionTest,2,4,1,7,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,40,0,14,0,14,0,0,0,0,31,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/sql/Condition.java,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/sql/ConditionBuilderTest.java,ConditionBuilderTest,3,1,1,7,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,7,2,5,0,5,0,0,0,0,23,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/sql/ConditionBuilder.java,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/sql/SqlBuilderTest.java,SqlBuilderTest,4,2,1,10,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,27,1,5,0,5,0,0,0,0,37,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/sql/SqlBuilder.java,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/SessionTest.java,SessionTest,5,3,1,9,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,1,0,10,2,1,0,2,1,0,0,1,11,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/Session.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/dialect/DriverUtilTest.java,DriverUtilTest,2,1,1,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2,0,2,0,2,0,0,0,0,26,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/dialect/DriverUtil.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/PageTest.java,PageTest,3,1,1,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,2,1,0,1,0,0,0,0,5,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/Page.java,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/meta/MetaUtilTest.java,MetaUtilTest,6,3,1,10,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,6,15,0,0,0,0,0,6,1,4,0,4,0,0,0,0,15,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/meta/MetaUtil.java,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/NamedSqlTest.java,NamedSqlTest,7,5,1,11,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,39,0,0,0,0,0,29,10,16,0,15,0,0,0,0,40,1,0,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/sql/NamedSql.java,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
/home/luana-martins/.jnose_projects/hutool/hutool-db/src/test/java/cn/hutool/db/DbTest.java,DbTest,9,10,1,22,36,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,25,54,0,1,0,0,0,44,23,13,0,12,1,0,0,1,29,1,1,hutool,/home/luana-martins/.jnose_projects/hutool/hutool-db/src/main/java/cn/hutool/db/Db.java,12.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
