App,TestFileName,ProductionFileName,LOC,numberMethods,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
kafka,PushHttpMetricsReporterTest,/home/luana-martins/.jnose_projects/kafka/tools/src/main/java/org/apache/kafka/tools/PushHttpMetricsReporter.java,347,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kafka,BrokerRegistrationTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/metadata/BrokerRegistration.java,78,4,11,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
kafka,VersionRangeTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/metadata/VersionRange.java,61,4,13,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
kafka,BrokerStateTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/metadata/BrokerState.java,43,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
kafka,MetadataParserTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/metadata/MetadataParser.java,155,8,5,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
kafka,ReplicasTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/Replicas.java,96,8,32,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
kafka,ResultOrErrorTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/ResultOrError.java,65,3,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
kafka,ClusterControlManagerTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/ClusterControlManager.java,207,4,11,4,0,0,0,0,0,10,6,0,0,0,0,3,0,0,1,0,0,0,4
kafka,SnapshotGeneratorTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/SnapshotGenerator.java,110,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2
kafka,ClientQuotaControlManagerTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/ClientQuotaControlManager.java,302,15,15,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,3,0,0,0,1
kafka,QuorumControllerTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,326,10,18,4,0,0,3,0,0,2,2,0,0,2,0,2,0,0,3,5,0,0,9
kafka,BrokerHeartbeatManagerTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/BrokerHeartbeatManager.java,296,9,74,3,0,0,0,0,0,32,0,0,0,0,0,3,0,0,19,0,0,0,3
kafka,FeatureControlManagerTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,176,5,9,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2
kafka,BrokersToIsrsTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/BrokersToIsrs.java,109,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
kafka,ConfigurationControlManagerTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,248,12,22,2,0,0,0,0,0,0,1,0,0,0,12,3,0,0,1,0,0,0,2
kafka,LocalLogManagerTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/test/java/org/apache/kafka/metalog/LocalLogManager.java,154,6,9,2,0,1,0,0,0,2,6,0,0,0,1,1,0,0,0,4,0,0,2
kafka,TimelineHashMapTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/timeline/TimelineHashMap.java,115,6,24,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,4
kafka,TimelineHashSetTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/timeline/TimelineHashSet.java,113,5,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,6
kafka,BaseHashTableTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/timeline/BaseHashTable.java,144,7,51,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,3,0,0,0,0
kafka,SnapshotRegistryTest,/home/luana-martins/.jnose_projects/kafka/metadata/src/main/java/org/apache/kafka/timeline/SnapshotRegistry.java,88,5,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
kafka,SetSchemaMetadataTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/SetSchemaMetadata.java,150,10,8,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
kafka,CastTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/Cast.java,540,39,107,28,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,2
kafka,InsertFieldTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/InsertField.java,203,10,30,7,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2
kafka,MaskFieldTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/MaskField.java,253,17,29,0,0,0,2,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1
kafka,FlattenTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/Flatten.java,373,18,46,15,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,2
kafka,TimestampRouterTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/TimestampRouter.java,48,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kafka,ExtractFieldTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/ExtractField.java,116,8,11,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2
kafka,InsertHeaderTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/InsertHeader.java,121,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
kafka,HasHeaderKeyTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/predicates/HasHeaderKey.java,123,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kafka,TopicNameMatchesTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/predicates/TopicNameMatches.java,93,7,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kafka,RegexRouterTest,/home/luana-martins/.jnose_projects/kafka/connect/transforms/src/main/java/org/apache/kafka/connect/transforms/RegexRouter.java,70,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
